tweet_text;sentiment
@analuizasalles_ eu me dedico pra esse tipo de coisa, então gostaria também :);Positivo
Amor da minha vida voltou com whats :);Positivo
@odeiotemuito @ghostlikeboy Vem eu deixo :));Positivo
@BiiaMarq_ olha meu tweet fixado :);Positivo
Já tô empolgado pra ver o Anime de Saintia Sho... O mangá é tão massa :D https://t.co/mo15PanX6T;Positivo
Qual foi a melhor coisa que aconteceu essa semana? — Eu conheci uma pessoa mt legal essa semana :) https://t.co/vmPYcvqNOb;Positivo
Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — My boy kkk jk chocolate :)) https://t.co/mQ6l6lWh1M;Positivo
Fácil caga no que os outros acham ou dizem e aprende a gostar de ti, porque todos nós somos defeituosos e tens de te orgulhar de como és xd :) https://t.co/ulV7NefxTw;Positivo
@oakart98 obrigada :))) vc realmente me ajudou ^^;Positivo
tinha uma impressão errada de ti, mas agora eu não vejo o pq, e acho que tu não vai c a minha cara. se tu souber q essa é p ti me chama q eu iria adorar me resolver contigo e te pedir desculpas por 1 coisinha ai :);Positivo
tirei fotos novas de urubu para a minha thread :))))))));Positivo
Concorrência saudável :) https://t.co/FRb0UFxFJr;Positivo
lembrando que semana que vem eu basicamente não vou ter final de semana já que tenho que ir pra curitiba :);Positivo
fazendo isso sabendo que ninguém gosta de mim :);Positivo
caralho, eu to muito fudida :);Positivo
Te acho uma gracinha e espero que a gente se esbarre em alguma resenha ae em ceres pra conversar atoa :);Positivo
fala @andrizek per favore! fala do @SCInternacional pq tu não acreditava muito no inter! (não que estivesse errado no começo), mas depois o inter continuou bem na tabela e tu achavas que era sorte...o que achas agora? :))) bjo! @TrocaDePassesFC #trocadepasses;Positivo
Cê namora? — :) https://t.co/sRfpxWzvOe;Positivo
Até atingir o meu alvo :) https://t.co/PnBzdYtUA3;Positivo
O meu pai deve me 100€ há quase 2 anos e sempre q lhe peço ele diz que me dá depois :);Positivo
Não sei o que faço até às 17 :);Positivo
@FalsoPedrao A província realiza três encontrões da Pajula divido por regiões e não poderia ir no de SP por conta da UERJ aí o chefinho me chamou para ir nos outros dois :);Positivo
sksksksk :)) https://t.co/fxfTD7wnOK;Positivo
oi bora conversar, você deve ser mt legal :) — oii ahhaha vamoo!! https://t.co/zNCXva8oYf;Positivo
Passei quases 2 semanas a ir todos os dias ao outlet, nem um dia com tecnho, bazei e agora ouço isto.... cá penso que sim :) https://t.co/IQ5OOyAseW;Positivo
Esse papo com Felipe foi tão bom :);Positivo
Vontade de explodir certas pessoas que comentam em certas fotos :);Positivo
@JefersonCoronel Embora seja legítimo para quem não é de esquerda e quer falar mal por falar. :p;Positivo
"@MudiHusseini não, apenas uso a ""logo dele"" por que faz sentido com o nickname da pag :p";Positivo
@najarrilla Nao destiste :-);Positivo
ou então vou te procurar pq sou trouxa :) https://t.co/LvI8anFKN8;Positivo
Ppp? — manda :p https://t.co/2uskB30Xr0;Positivo
@mauriciojr você tem telegram? me fala sua @ e eu te coloco no grupo :);Positivo
@paulo_rcl Ganhemo tudo sem dropar 1 game, foi divertido no geral :);Positivo
queria muito que você escrevesse a que o louis é trans e que já tivesse o pênis. acho que li você falando sobre isso e vi algun... — sim sim isso mesmo, eu vou escrever ele :) https://t.co/Aiw1jvBNhn;Positivo
Imagine uma TELENOVELA com essa história , tipica de um novelão da @gloriafperez :) https://t.co/AFIzwEyB7L;Positivo
@swaxkrt @vadercobain olha, eu acho q é o seguinte: como uma pessoa branca, n posso opinar o que é ou não racismo. eu opinei sobre o caso do Kurt pq falaram q EU achava ele bonito só pq ele é branco, e eu sei q n é por isso. tem mt gente querendo problema;Positivo
como vc consegue ser tão amorzinho?? — ahhhh eu fico mt bobo lendo essas coisas :p https://t.co/JQkl6tpYCN;Positivo
@why_taegi Mantenha a cabeça erguida, puxe o ar pelo nariz e solte pela boca devagar que a vontade passa.. eu faço e funciona :);Positivo
infeliz, tristonha, jururu, descontente, desanimada, desolada, deprimida, amargurada, desgostosa, chorosa, melancólica, lamentosa, lastimosa, malcontente, aborrecida, desalegre :);Positivo
@d_xavi10 Já deve dar :);Positivo
@WildGuimaraes entao a resposta você já tem, vc só tá querendo um « tá certo » exterior pra confirmar... no final é a sua vida e suas escolhas baseadas no que você acha que hoje é o melhor pra você... se foi bem pensado e calculado, não acredito que exist;Positivo
Vou ver o homem formiga e a vespa ao cinema :);Positivo
amanha é segunda :);Positivo
@TalkativeNerd esse é o primeiro parágrafo do meu prefácio :p;Positivo
"""Gosto de te ver com esse sorriso, porca de merda"" foi provavelmente a coisa mais fofinha que o Sérgio já me disse :)";Positivo
eu tenho q parar de mandar mensagens em inglês tp Carolina o teu inglês é uma merda para só de fazer figura de parva :);Positivo
Voltei com as faixinhas de cabelo :p;Positivo
@Meninalevada18 Boa Noite! Seja bem vinda! :);Positivo
@barbaramrochaa É, confirmo :));Positivo
vc é um amor de pessoa pprt — :) https://t.co/H1xSTmqh7N;Positivo
@UshaVelasco sim e cancelou muito bem! :);Positivo
felicidade não cabe em mim :);Positivo
@fmk0 Bom que estás feliz, migo. Sempre fico feliz qnd vc ta. :D;Positivo
aí eu to taaaao feliz :))))));Positivo
@BitGamerr @YouTube :) KSKSKSK aCUsada Da Morte !;Positivo
deve ser a primeira vez que eu quero mesmo adormecer :)));Positivo
@overruhn Sou mesmo. Mas não quero o teu bolo lambido também, nojento. :);Positivo
tive a semana toda pra fazer os trabalhos porem vamos começar agora como de costume :D;Positivo
ai eu p ele: .... :) e só ne e abracei de volta pq coitado n vou deixar o cara no vácuo mas q foi sem noção o mino brotar lá foi https://t.co/GKBDluuE4L;Positivo
Minha vida :) https://t.co/iYIYs2f5HL;Positivo
Façam me companhia :);Positivo
Olha, Eduardo... não sou eu. É a internet :) https://t.co/ovKX2PFo5M;Positivo
“Es linda e eu faço questão de te relembrar disso” :));Positivo
Fiz a decisão da minha vida :));Positivo
Só faço merda :);Positivo
@mizanzika @Pernetinha1 O próprio! :) https://t.co/HM4NzZRIhl;Positivo
@fabiocbaugusto @gustavovillani O recorde de pontos é do Corinthians do ano passado :);Positivo
Vocês e as vossas ironias :);Positivo
@ifwctalkfast Se quiser conversar to aqui :) ????;Positivo
@xxMandy Ver o bozonitro apanhando é sempre um bom motivo pra para :p;Positivo
Quero uma mensagem fofinha de manhã, pago-vos um gelado e tudo :);Positivo
muito bom quando tá esse climinha entre nós, eu amo muito :)) ??;Positivo
@iagodiehl Obrigada! Mas eu realmente não gosto de desabafar. :);Positivo
oi so qria dizer q ta sendo uma das melhores coisas desse ano me aproximar de vc ta eu te amo mto mesmo vce oprimo me iludindo :) — eu to amando mt me aproximar d vc af e eh vc q me ilude te amoo https://t.co/R67D6f7MZW;Positivo
ah depois de um tempo vc pega o jeito, continua cansativo mas a gente sobrevive :D poxa eu queria ver o thread ???? {7} — ai amor ?? deu preguiça https://t.co/kPSdLZjRO4;Positivo
Mentira, sinto o cheiro do detergente do chao pq a minha irmã o está a lavar :);Positivo
@sonsonlima1 @UGCardShop @RenatoChristia3 Agora vamos treinar pesado para ganhar o regional!! Pode contar comigo. :D;Positivo
@Luizinho_claser meu deus não tinha visto isso kkkkkkkk sou eu sim :);Positivo
Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — Pêssego enlatado :) https://t.co/DxVVSB0GoJ;Positivo
@ChaozinhoB Sou da época TNHMB! Já conhecia ele antes pelo meu pai, mas depois que lançou o clipe eu me apaixonei de vez! Meu pai tbm ama ele! Ele tinha uns vídeos dele cantando ao vivo e amava :) #MMVAs #FFSingleInMyBlood;Positivo
Tá sentindo falta de quem? ?? — do Gu :) https://t.co/N8eqmyHtpz;Positivo
Vocês deviam namorar — uma hora vai :) https://t.co/JPBinkbhzA;Positivo
Uma das minhas coisas favoritas de fazer no tt é stalker a @LarryIsMyHome :) kkkkkkk;Positivo
opora ja vi esse, foda pra crlh, sabe outro? — Death Parade hehe :) https://t.co/mi03JbFhwt;Positivo
lindo esse vídeo, mas posta num horário q eu n vo ver, tipo, 4 e pouco da manhã :);Positivo
eu acho lindo quando os outros comem tudo e não deixam nada pra mim :);Positivo
@yosugamin Qual você quer? :);Positivo
Convidando o @nadanovonofront e a @safbf , ambos que vão captar a mensagem :);Positivo
vamos ser amiguinhos :) https://t.co/Y7q2kva8P7;Positivo
@obrunos Meu pai assiste. Eu moro com ele. Fui jantar e tá ligada a TV. Estatuto do idoso garante a TV ligada sem que eu possa bater no velho por isso :p;Positivo
Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — Batata frita :) https://t.co/4ZhE2DFqPz;Positivo
@victor__1206 @JustenMari poxa vida eu tb emocionei haha guardei o print até. grato por ter colocado aqui :);Positivo
Cantou na missa hj?? — aham :) https://t.co/Jg7rhMU3fP;Positivo
@TheAmazingAdus Por mais q eles sejam pau no cu, quer dizer q vc eh bom em editar :D;Positivo
Tinha passado esse fds super bem, ai me deixam um lixo logo agora :);Positivo
Ainda bem que cês não dão moral pras merdas que eu escrevo. :) https://t.co/ddnF5beGWq;Positivo
@DougAssis3 Mas eles precisam pegar o ritmo de como funciona para implantar nos outros programas, foi assim com o FULL HD :P;Positivo
@lppalazzi @igornatusch Anotando tudo :);Positivo
@k_esh2 relaxa amigx! :)) é que eu acho q ninguem deve ser enaltecido (alá a hipocrita enaltecendo os coreba skbsksb ai desculpa);Positivo
Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — frango com pequi :) https://t.co/eMRMTiPXVU;Positivo
qual a data do aniversário da goeun? — Oi amor! Ela faz aniversário dia 03 de setembro :) https://t.co/yRCT123meo;Positivo
"Faustão transmitindo com câmeras que filmam em 24 ou 48 quadros por segundo, numa transmissão em 60 quadros por segunda. Resultado? Imagem meio ""truncada"", artificial demais XD :P";Positivo
Vale pro São Paulo e pra vida :);Positivo
@CorkyPvP Aquele tankodemais que pegou top 3 a conta era minha :p;Positivo
@baanavy Você poderia tirar a marca d’água pra mim? Eu lhe pago, seria muito importante pra mim :);Positivo
@wildsoul_29 Estava a brincar hihihihihi :);Positivo
o meu me deixa no vácuo quando tá com raiva :) https://t.co/KJ1ymYDA8h;Positivo
Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — comida :) https://t.co/WneI9IbWJh;Positivo
@p3dromelo @enjoadim A @vanguardatv poderia abrir streaming no G1 pra gente que é de fora da região e é apaixonado por televisão poder assistir também :);Positivo
queria que alguma ex do justin comentasse algo como i dont want it on my timeline, yo please delete this shit na foto do casalzinho pra ver se vcs iam meter o pau na garota ou iam aplaudir igual fizeram quando a fav de vocês fez exatamente isso :);Positivo
Mano eu não vou mais fazer joguinho pq eu nunca respondo :) é isto tchau;Positivo
Um poema pra vocês: Havia uma batata E dois pães Eu comi os três E engordei :) @Carol_Wft;Positivo
Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — Coxinha :))))))) https://t.co/PeA0S4FSyJ;Positivo
- e para terminar deixem uma mensaginha do que acham do meu fc e se gostaram do game :) ??;Positivo
@FenixYT Dicas para quem quer mudar para a Midlane. :D;Positivo
Fazia tempo que eu nao sorria sincero desse jeito meu deuso :D;Positivo
@andre_salvador3 @RebonatoArthur que isso amigões, eu sou o mais quietin desse bonde aq :)));Positivo
Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — pizza :) https://t.co/pLXMdWuyWi;Positivo
@unicornyoung_ minha Saori :);Positivo
Morro de medo dessas merdas e o pessoal todo a querer fazer :)) https://t.co/qClpZPOFjC;Positivo
@DanielCara Já tem meu voto :);Positivo
@aestaetina abandonou não amor :);Positivo
Hoje foi mesmo grande noite :);Positivo
@Vegeta_51 Então vai estudar :);Positivo
ai depois eu fico feliz :-);Positivo
Na casa1 participando do projetoamenina :) emoção e honra! Que bom que esse espaço existe! Gratidão! Vestindo: @fabianotextil #somosdosom #annatrea #amenina #casa1 #social #acolhimento… https://t.co/04QiOXGzxN;Positivo
prova de português amanha e eu nem peguei o papel pra saber qual o conteúdo :);Positivo
@anahprin SEM BRILHO POR FAVOR :);Positivo
@Arykah_Gama rsrsrsrs é incrível, porque é realmente o que eu vou fazer :);Positivo
Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — fechadura :) (AHSUSHUSHS) https://t.co/rHSngxgMod;Positivo
Vamo brincar :) https://t.co/mu7eAkFTOF;Positivo
Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — KKKKKKKKKKKKKK ah deixa quieto :) https://t.co/24VpWvUOga;Positivo
Do que você está mais orgulhoso? — De ter sobrevivido até agora :) https://t.co/8HNeboj5yC;Positivo
@Tomaas_m_ss Ainda na sexta tive lá e a única coisa q tive mais perto de se parecer com um beijo foi o meu vomito :);Positivo
pra deixar td maravilhoso adivinhem? outra intoxicação alimentar :);Positivo
Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — sushi :) https://t.co/SMPf5ZHTVm;Positivo
TOP5: Figuras que me arrepenti de comprar. No olvides dar RT :D #Starwars #Juguetes #Hasbro https://t.co/bcg0Elf2Wx;Positivo
@irwinrises obrigada amor, espero que sim :);Positivo
Quer iniciar uma atividade física amanhã? Lá na estação Carioca tem uma filial da Smart Fit! :D;Positivo
@xerosodomorro Menino é um vício eterno. O pior que são lançados poucos animes. As vezes ficam só no Shounen-ai :);Positivo
As pessoas sonsas são as piores :);Positivo
Gosto tanto de saber que certas pessoas falam de mim ?? :);Positivo
@TalkativeNerd @Medium Eu me inscrevi no brainstorming essa semana pra seguir seus textos e realmente, tem pessoas absurdamente incríveis fazendo textos sobre tudo, passo horas lendo as coisas que vejo lá :);Positivo
@xlileite Desde que não me morda é Tass bem, agora acho que pra semana podias era fazer me companhia á noite :);Positivo
@kamiquase HAHAHAHAHAH... no final, era o q eu estava enxergando mesmo. Achei q era loucura minha :))) Só a sunga vermelha é q não saquei. Tem algum significado?;Positivo
até mais. :);Positivo
Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — eu iria ao atelier de delicias :) :) :) https://t.co/AL3fzL6C6j;Positivo
@Tico_Lino_33 @Poiuytnhr @avelino_bego @nilmoretto Pra você ter uma ideia de quão puto o Hitler ficou Ele botou lideres franceses para assinar a rendição, no mesmo trem que foi assinado o tratado de versalhes, se isso não é Vingança pura, não sei oq é :D;Positivo
@britneyvocal n contra mas espero q fique com depressão de verdade :);Positivo
@turchee @comunacritico Dia 28, avisa o setor :);Positivo
quando to triste tu me faz feliz de um jeito estranho que só tu tem: escuta “tudo puta” HSJJSHFHD tu me faz rir muito e adorei me aproximar de ti (por mais que tu me julgue por ser 03) to aqui se precisar :);Positivo
@parrillaouat Obrigada :) acho que vai dá certo essa;Positivo
@alexandravsc @sangriaman os campeões andam sempre um passo à frente :p;Positivo
Pra quem não sabe, RPG de whatsapp é um grupo de WhatsApp que tem um tema, exemplo: o tema é Mansão de famosos, então você escolhe personagens, tanto famosos quanto personagens inventado por vocês, assim você encena com ele, fazendo ações, falas, tudo pelo o grupo, é tipo isso :);Positivo
